""	Length	gencodeID	ensemblID	gene_type	Symbol	EntrezID	Class	meanExprs	NumTx	gencodeTx	logFC	AveExpr	t	P.Value	adj.P.Val	B	SE
ENSG00000114125.13	3147	ENSG00000114125.13	ENSG00000114125	protein_coding	RNF7	9616	InGen	7.48414121127804	7	ENST00000273480.3|ENST00000498828.1|ENST00000480908.1|ENST00000393000.3|ENST00000477012.5|ENST00000477393.1|ENST00000486377.1	0.085615215247096	4.84511354536404	4.60029463556705	6.02341414230988e-06	0.000548662876151528	3.5195057639343	0.0408784506081786
ENSG00000137100.15	3740	ENSG00000137100.15	ENSG00000137100	protein_coding	DCTN3	11258	InGen	14.7062995988654	11	ENST00000378916.8|ENST00000472418.5|ENST00000479399.5|ENST00000421919.5|ENST00000341694.6|ENST00000259632.11|ENST00000477738.6|ENST00000481438.1|ENST00000472074.1|ENST00000378913.6|ENST00000378911.3	0.0863275160317624	6.04819093399624	4.59121269502202	6.27507487315564e-06	0.000568336177174052	3.42257926745225	0.0167427945372192
ENSG00000174917.8	1854	ENSG00000174917.8	ENSG00000174917	protein_coding	C19orf70	125988	InGen	15.0606061806465	6	ENST00000585605.1|ENST00000587950.5|ENST00000309324.8|ENST00000590389.5|ENST00000587589.1|ENST00000590075.1	0.112943277081418	5.18648699876688	4.589607061406	6.32060580443325e-06	0.000568336177174052	3.45141113243554	0.0237571937293772
ENSG00000157306.14	5097	ENSG00000157306.14	ENSG00000157306	processed_transcript	RP11-66N24.4		InGen	0.58863919262524	5	ENST00000556354.5|ENST00000556613.1|ENST00000553985.1|ENST00000557568.1|ENST00000554403.1	0.143394870615485	1.9178838970443	4.58938633808949	6.32688962416187e-06	0.000568336177174052	3.61443809298639	0.0277792832566558
ENSG00000227376.1	552	ENSG00000227376.1	ENSG00000227376	processed_pseudogene	FTH1P16		InGen	0.439874704498754	1	ENST00000435241.1	-0.589499251393683	-2.06687451987238	-4.58893961700772	6.3396258024353e-06	0.000568336177174052	2.57259023543642	0.0394911095100567
ENSG00000163001.11	3505	ENSG00000163001.11	ENSG00000163001	protein_coding	CFAP36	112942	InGen	18.0914622414385	7	ENST00000339012.7|ENST00000406691.7|ENST00000349456.8|ENST00000407816.7|ENST00000403007.4|ENST00000490934.1|ENST00000481791.1	0.0859134641909818	6.38124641347522	4.5851956254763	6.44734141801457e-06	0.000575717128747986	3.38818205016734	0.0314200951237328
ENSG00000234741.7	3631	ENSG00000234741.7	ENSG00000234741	processed_transcript	GAS5	60674	InGen	11.4258566314287	29	ENST00000449289.5|ENST00000414075.5|ENST00000436285.5|ENST00000448718.5|ENST00000456812.6|ENST00000452197.5|ENST00000412059.5|ENST00000450589.5|ENST00000431268.5|ENST00000436656.5|ENST00000430245.5|ENST00000454813.1|ENST00000422183.5|ENST00000422207.5|ENST00000454068.5|ENST00000444470.5|ENST00000434796.5|ENST00000449589.5|ENST00000451607.5|ENST00000422008.5|ENST00000442067.5|ENST00000455838.5|ENST00000416952.5|ENST00000432536.5|ENST00000456293.5|ENST00000443799.5|ENST00000421068.5|ENST00000425771.5|ENST00000458220.1	0.141235387100452	5.28541980542154	4.57916218999381	6.62463549942218e-06	0.000589228853970174	3.40470546289835	0.0999811367184413
ENSG00000169991.10	6188	ENSG00000169991.10	ENSG00000169991	protein_coding	IFFO2	126917	InGen	3.32368061932493	3	ENST00000455833.6|ENST00000355609.8|ENST00000416166.1	0.136194357808217	4.74581790837848	4.57717856364353	6.68394148374484e-06	0.00059218154997194	3.429768902804	0.123998707672338
ENSG00000179772.7	1319	ENSG00000179772.7	ENSG00000179772	protein_coding	FOXS1	2307	InGen	0.561703367521557	1	ENST00000375978.4	-0.430662651783973	-0.366539727264041	-4.57436885564032	6.76881930665041e-06	0.000597368057175634	3.22747100033105	0.0525054730123137
ENSG00000170310.14	3779	ENSG00000170310.14	ENSG00000170310	protein_coding	STX8	9482	InGen	3.76347445774482	12	ENST00000306357.8|ENST00000575858.5|ENST00000570583.5|ENST00000570987.1|ENST00000574431.5|ENST00000575294.6|ENST00000574775.1|ENST00000573016.2|ENST00000573881.1|ENST00000573373.1|ENST00000574382.1|ENST00000573077.3	0.103997278356818	4.19536820980326	4.57276617382075	6.81769724061303e-06	0.000599349577962574	3.45144180689932	0.0556973080769326
ENSG00000182916.7	1177	ENSG00000182916.7	ENSG00000182916	protein_coding	TCEAL7	56849	InGen	55.4588305915388	2	ENST00000332431.4|ENST00000372666.1	0.11256968177665	6.43453432097969	4.56946770512383	6.91936205148607e-06	0.000605938419651566	3.31991402462528	0.0604697557960362
ENSG00000187867.8	2533	ENSG00000187867.8	ENSG00000187867	protein_coding	PALM3	342979	InGen	1.5454255727537	3	ENST00000340790.8|ENST00000589048.1|ENST00000586368.1	0.208964027741255	2.0500232787945	4.56655363771208	7.01038947382167e-06	0.00061154862944519	3.52488671430369	0.0383839987573318
ENSG00000108468.14	3087	ENSG00000108468.14	ENSG00000108468	protein_coding	CBX1	10951	InGen	31.3140456823438	6	ENST00000393408.7|ENST00000225603.8|ENST00000581003.5|ENST00000402583.5|ENST00000495350.5|ENST00000444685.1	0.0841578677776463	6.80605096285788	4.56395025398305	7.09268417523843e-06	0.000614961119213151	3.28816728810972	0.132841733460983
ENSG00000176435.6	2267	ENSG00000176435.6	ENSG00000176435	protein_coding	CLEC14A	161198	InGen	2.66256194389241	1	ENST00000342213.2	-0.212355924572353	2.93101179953239	-4.56360287519242	7.10373498672217e-06	0.000614961119213151	3.50190631652732	0.0330248526992257
ENSG00000127329.15	14542	ENSG00000127329.15	ENSG00000127329	protein_coding	PTPRB	5787	InGen	1.48794231652028	11	ENST00000334414.10|ENST00000550358.5|ENST00000538708.5|ENST00000550857.5|ENST00000261266.9|ENST00000549400.1|ENST00000551525.5|ENST00000548122.2|ENST00000538174.6|ENST00000552253.1|ENST00000547715.1	-0.216133912492471	4.82936413712181	-4.56007075851214	7.21704191562801e-06	0.000622394401856878	3.35328778085695	0.0921672492187722
ENSG00000102100.15	3745	ENSG00000102100.15	ENSG00000102100	protein_coding	SLC35A2	7355	InGen	2.94988252960908	18	ENST00000635285.1|ENST00000247138.10|ENST00000635460.1|ENST00000376529.8|ENST00000635628.1|ENST00000376521.6|ENST00000445167.7|ENST00000413561.7|ENST00000376515.8|ENST00000635589.1|ENST00000616181.5|ENST00000452555.7|ENST00000446885.1|ENST00000635238.1|ENST00000634665.1|ENST00000635015.1|ENST00000376512.2|ENST00000634461.1	0.0795628501611913	3.84555580557198	4.55343297557387	7.43469010164375e-06	0.000638735629527962	3.39976469467947	0.116736998296301
ENSG00000172586.7	1483	ENSG00000172586.7	ENSG00000172586	protein_coding	CHCHD1	118487	InGen	8.40526758786348	2	ENST00000372837.3|ENST00000372833.5	0.110434091029629	3.95656366010616	4.55240411809208	7.46898498384479e-06	0.000639260560070127	3.38692800914197	0.0874851170953075
ENSG00000177225.16	5510	ENSG00000177225.16	ENSG00000177225	protein_coding	PDDC1	347862	InGen	13.1372265060889	16	ENST00000465313.6|ENST00000528309.5|ENST00000397472.6|ENST00000319863.12|ENST00000354286.8|ENST00000526650.5|ENST00000526325.5|ENST00000524550.5|ENST00000532320.5|ENST00000530209.5|ENST00000529966.5|ENST00000534603.5|ENST00000533960.1|ENST00000532839.5|ENST00000528602.1|ENST00000529362.1	0.110281654131928	6.5196169649441	4.54849241842114	7.60076595495713e-06	0.000648093882046551	3.2284375568823	0.102883046300881
ENSG00000116288.12	2397	ENSG00000116288.12	ENSG00000116288	protein_coding	PARK7	11315	InGen	53.118308030645	10	ENST00000493373.5|ENST00000460192.5|ENST00000338639.9|ENST00000493678.5|ENST00000377493.9|ENST00000465354.5|ENST00000377491.5|ENST00000377488.5|ENST00000497113.1|ENST00000469225.1	0.102277446174465	7.36683684990522	4.54654766837815	7.66711082888922e-06	0.000649082343324618	3.20534556687265	0.137039569585024
ENSG00000104365.13	10239	ENSG00000104365.13	ENSG00000104365	protein_coding	IKBKB	3551	InGen	1.68658083567865	30	ENST00000520810.5|ENST00000416505.5|ENST00000629753.1|ENST00000520320.5|ENST00000517890.5|ENST00000519733.5|ENST00000519735.5|ENST00000523105.5|ENST00000520835.5|ENST00000517917.5|ENST00000518679.5|ENST00000342222.6|ENST00000518983.1|ENST00000520201.5|ENST00000517388.5|ENST00000518647.5|ENST00000521661.5|ENST00000520655.5|ENST00000517812.5|ENST00000523517.5|ENST00000522147.4|ENST00000522545.1|ENST00000517502.5|ENST00000522785.1|ENST00000519938.5|ENST00000522133.1|ENST00000523018.5|ENST00000523599.1|ENST00000521225.3|ENST00000522103.3	-0.0956649867582659	4.37825433241837	-4.5464751856747	7.66959428645111e-06	0.000649082343324618	3.32945274791506	0.0179815043866477
ENSG00000101421.3	1646	ENSG00000101421.3	ENSG00000101421	protein_coding	CHMP4B	128866	InGen	70.200024954062	1	ENST00000217402.2	0.0799786188784303	7.26264582535301	4.54084162479225	7.86499729423515e-06	0.000661522124693283	3.18286150814289	0.0169555485315064
ENSG00000100216.5	2191	ENSG00000100216.5	ENSG00000100216	protein_coding	TOMM22	56993	InGen	14.9351136452281	2	ENST00000216034.5|ENST00000492561.1	0.113394914792215	5.36660560718617	4.54055925641482	7.87491617067971e-06	0.000661522124693283	3.23557560021829	0.0560983215355058
ENSG00000269893.6	923	ENSG00000269893.6	ENSG00000269893	lincRNA	SNHG8	100093630	InGen	17.8457020334417	5	ENST00000602414.5|ENST00000602520.5|ENST00000602483.5|ENST00000602819.5|ENST00000602573.1	0.163102938190558	4.29929260934105	4.53899318974666	7.93014652405213e-06	0.000663703517756555	3.30198833810074	0.208505104548262
ENSG00000140382.14	6403	ENSG00000140382.14	ENSG00000140382	protein_coding	HMG20A	10363	InGen	3.92741043037232	12	ENST00000560498.5|ENST00000336216.8|ENST00000381714.7|ENST00000558651.5|ENST00000559035.5|ENST00000558176.1|ENST00000560986.1|ENST00000559099.5|ENST00000560867.1|ENST00000559728.1|ENST00000558845.1|ENST00000558288.1	0.0846405874265287	4.96556142651335	4.53709596744296	7.99755410280578e-06	0.000666884281638743	3.24755787194345	0.0238221820138895
ENSG00000126267.8	936	ENSG00000126267.8	ENSG00000126267	protein_coding	COX6B1	1340	InGen	80.2091198796854	4	ENST00000246554.7|ENST00000592141.5|ENST00000392201.1|ENST00000590618.1	0.121520615922184	6.59340880353793	4.53483410514459	8.07863633832234e-06	0.00067117784171974	3.16883611388516	0.0200289179510588
ENSG00000156482.10	4027	ENSG00000156482.10	ENSG00000156482	protein_coding	RPL30	6156	InGen	26.7806837006303	13	ENST00000518164.5|ENST00000521534.1|ENST00000521291.5|ENST00000396070.6|ENST00000518850.5|ENST00000287038.7|ENST00000523172.5|ENST00000521726.1|ENST00000517489.1|ENST00000517805.1|ENST00000522156.1|ENST00000520998.1|ENST00000521112.1	0.167760742734031	6.73392009919856	4.53021175499739	8.24679817147831e-06	0.000682648282216422	3.14701123707245	0.13835321569295
ENSG00000169291.9	8441	ENSG00000169291.9	ENSG00000169291	protein_coding	SHE	126669	InGen	0.564268950042139	3	ENST00000486773.1|ENST00000555188.5|ENST00000304760.2	-0.224727922955939	2.55354585496363	-4.51829101949573	8.69613023591996e-06	0.000717225199566911	3.32676990164643	0.027090650905374
ENSG00000172046.18	5731	ENSG00000172046.18	ENSG00000172046	protein_coding	USP19	10869	InGen	7.3842914018472	15	ENST00000398896.5|ENST00000398898.6|ENST00000417901.5|ENST00000453664.5|ENST00000398892.7|ENST00000398888.6|ENST00000434032.6|ENST00000483667.1|ENST00000306026.5|ENST00000464931.1|ENST00000479073.2|ENST00000488993.5|ENST00000480163.1|ENST00000491859.5|ENST00000465902.1	-0.0585879910507154	5.69951773160127	-4.51729483944147	8.73472558601638e-06	0.000717798228320426	3.12409066674047	0.114708937408875
ENSG00000259956.1	6641	ENSG00000259956.1	ENSG00000259956	protein_coding	RBM15B	29890	InGen	4.75738559521803	1	ENST00000563281.1	-0.0754467160687526	5.05848735269245	-4.51423339391372	8.85436813171031e-06	0.000722946635478355	3.14383802857509	0.0505644477413198
ENSG00000242114.5	1696	ENSG00000242114.5	ENSG00000242114	protein_coding	MTFP1	51537	InGen	0.338113814846321	6	ENST00000266263.9|ENST00000629597.2|ENST00000614920.1|ENST00000355143.8|ENST00000412752.5|ENST00000407550.3	0.293494276935081	-0.514320781721728	4.51406169703346	8.86112449464233e-06	0.000722946635478355	2.96614844204431	0.0611083199879403
ENSG00000184381.18	6758	ENSG00000184381.18	ENSG00000184381	protein_coding	PLA2G6	8398	InGen	3.34475870746566	28	ENST00000332509.7|ENST00000335539.7|ENST00000402064.5|ENST00000463287.1|ENST00000496409.1|ENST00000454670.1|ENST00000448094.5|ENST00000491986.1|ENST00000490473.1|ENST00000471636.5|ENST00000452794.5|ENST00000480154.1|ENST00000427114.5|ENST00000427453.5|ENST00000452542.5|ENST00000498338.1|ENST00000430886.5|ENST00000479641.5|ENST00000436218.5|ENST00000445591.5|ENST00000452972.1|ENST00000447598.6|ENST00000435484.5|ENST00000417303.6|ENST00000455341.2|ENST00000420435.5|ENST00000426674.1|ENST00000594306.1	-0.0959705556446879	4.82905307391775	-4.51014552312271	9.01657852513383e-06	0.0007329928943676	3.1422242045403	0.0297550894977108
ENSG00000145425.9	2341	ENSG00000145425.9	ENSG00000145425	protein_coding	RPS3A	6189	InGen	88.3178406511283	14	ENST00000274065.8|ENST00000509736.5|ENST00000505243.5|ENST00000507485.1|ENST00000515818.5|ENST00000514682.5|ENST00000503002.5|ENST00000512690.5|ENST00000508783.5|ENST00000512797.5|ENST00000507327.5|ENST00000515792.5|ENST00000506126.5|ENST00000510993.1	0.152008352483938	7.53029482615644	4.50771413122615	9.11440710482451e-06	0.000738299526944731	3.0404762774783	0.0584727223223712
ENSG00000223959.8	9532	ENSG00000223959.8	ENSG00000223959	unitary_pseudogene	AFG3L1P	172	InGen	1.3789025927288	17	ENST00000431757.5|ENST00000429663.5|ENST00000418696.5|ENST00000450026.1|ENST00000436447.5|ENST00000457926.5|ENST00000423742.1|ENST00000437774.5|ENST00000557444.5|ENST00000421164.5|ENST00000421780.5|ENST00000423684.5|ENST00000388970.7|ENST00000458301.5|ENST00000355531.7|ENST00000427658.1|ENST00000454997.1	-0.126173597612818	3.98428922306646	-4.50684950354643	9.14944087154138e-06	0.000738499887570925	3.19620427584629	0.0202369325042169
ENSG00000158470.5	4722	ENSG00000158470.5	ENSG00000158470	protein_coding	B4GALT5	9334	InGen	14.603034893566	1	ENST00000371711.4	0.0870028327781669	6.30320122485058	4.50435057264515	9.25142290140647e-06	0.000744083414279433	3.05217949634327	0.0646507543129916
ENSG00000147224.10	2280	ENSG00000147224.10	ENSG00000147224	protein_coding	PRPS1	5631	InGen	16.3106953377441	4	ENST00000372428.8|ENST00000372435.8|ENST00000372419.3|ENST00000372418.2	0.0762536383320648	5.61433799516578	4.5007840270265	9.39886612790315e-06	0.00075327096341686	3.06032861336441	0.0206201292391978
ENSG00000085063.14	4942	ENSG00000085063.14	ENSG00000085063	protein_coding	CD59	966	InGen	24.9547613414481	14	ENST00000534312.5|ENST00000527926.5|ENST00000525763.5|ENST00000533181.1|ENST00000395850.7|ENST00000533403.5|ENST00000351554.7|ENST00000528987.1|ENST00000415002.6|ENST00000445143.6|ENST00000426650.6|ENST00000437761.6|ENST00000527577.5|ENST00000528700.1	0.107535584036202	7.34076045692159	4.49535240079744	9.62775356977172e-06	0.000765471775204555	2.99133036820713	0.0263130593351172
ENSG00000101997.12	2516	ENSG00000101997.12	ENSG00000101997	protein_coding	CCDC22	28952	InGen	4.15629324675951	3	ENST00000376227.3|ENST00000496651.5|ENST00000490300.1	-0.0886134924117084	3.71088082776854	-4.49499441645007	9.64302535439308e-06	0.000765471775204555	3.16901553787903	0.0480732379009834
ENSG00000118777.10	4848	ENSG00000118777.10	ENSG00000118777	protein_coding	ABCG2	9429	InGen	5.1101135952029	4	ENST00000515655.5|ENST00000237612.7|ENST00000505480.5|ENST00000503830.1	-0.358464240480551	4.95893045023989	-4.49477612914618	9.65234900174167e-06	0.000765471775204555	3.0725251083076	0.0567606644968076
ENSG00000132432.13	1842	ENSG00000132432.13	ENSG00000132432	protein_coding	SEC61G	23480	InGen	9.15559400643047	7	ENST00000395535.7|ENST00000352861.8|ENST00000415949.5|ENST00000450622.1|ENST00000460484.5|ENST00000480303.1|ENST00000461536.1	0.148110425159122	4.31519169856182	4.49200477178079	9.77147590573555e-06	0.000772218972188112	3.10508921174836	0.0427750311531401
ENSG00000112339.14	11099	ENSG00000112339.14	ENSG00000112339	protein_coding	HBS1L	10767	InGen	5.18147183608042	16	ENST00000367837.9|ENST00000527005.5|ENST00000527578.5|ENST00000415177.6|ENST00000367826.6|ENST00000533274.5|ENST00000526100.5|ENST00000529169.1|ENST00000529641.5|ENST00000527507.1|ENST00000314674.7|ENST00000524715.5|ENST00000529882.5|ENST00000367822.9|ENST00000367820.6|ENST00000525067.1	-0.0877841379157164	6.25178285413494	-4.49044646766258	9.83907798550161e-06	0.000774861554823479	2.99197987185956	0.0299099878663362
ENSG00000085644.13	6443	ENSG00000085644.13	ENSG00000085644	protein_coding	ZNF213	7760	InGen	3.31378033933671	9	ENST00000573771.1|ENST00000574902.5|ENST00000396878.7|ENST00000576416.5|ENST00000416391.6|ENST00000574928.5|ENST00000576863.1|ENST00000572647.5|ENST00000574575.2	-0.101134681110536	4.6456564832812	-4.48687561681755	9.9956845178471e-06	0.000784471005360865	3.0595250741979	0.0201882350976325
ENSG00000137210.13	4815	ENSG00000137210.13	ENSG00000137210	protein_coding	TMEM14B	81853	InGen	4.52091829106676	20	ENST00000612333.4|ENST00000379542.9|ENST00000473166.5|ENST00000463448.5|ENST00000460341.5|ENST00000480194.5|ENST00000491103.5|ENST00000473807.5|ENST00000492297.5|ENST00000461342.5|ENST00000475942.5|ENST00000379530.7|ENST00000463100.5|ENST00000473276.5|ENST00000481240.5|ENST00000467317.5|ENST00000478732.1|ENST00000486421.1|ENST00000467229.1|ENST00000489137.1	0.112605465062746	4.78883391817761	4.48251948424511	1.01899707928691e-05	0.000796961129493324	3.02894868372628	0.015679696210635
ENSG00000134248.13	2388	ENSG00000134248.13	ENSG00000134248	protein_coding	LAMTOR5	10542	InGen	12.2869007540537	8	ENST00000483260.5|ENST00000474861.6|ENST00000464240.1|ENST00000602318.5|ENST00000256644.8|ENST00000602858.5|ENST00000614544.1|ENST00000531779.1	0.118252094099187	5.23062690955354	4.47897619529497	1.03506706487651e-05	0.00080353959987554	2.9852058586506	0.025811304400006
ENSG00000187446.11	3950	ENSG00000187446.11	ENSG00000187446	protein_coding	CHP1	11261	InGen	22.935806623748	9	ENST00000558351.5|ENST00000560411.5|ENST00000334660.9|ENST00000560784.5|ENST00000561280.5|ENST00000392151.6|ENST00000560397.5|ENST00000560633.1|ENST00000560965.1	-0.0790292078420654	6.87108479003565	-4.47827490172155	1.03827635524151e-05	0.00080353959987554	2.92862220725095	0.0899864355246918
ENSG00000220161.4	1871	ENSG00000220161.4	ENSG00000220161	lincRNA	FLJ35934	400579	InGen	0.166647393880881	1	ENST00000577684.1	0.578957751374849	-1.81637208829439	4.4781720394323	1.03874788014054e-05	0.00080353959987554	2.3719089538343	0.0346830722413081
ENSG00000169696.15	12097	ENSG00000169696.15	ENSG00000169696	protein_coding	ASPSCR1	79058	InGen	1.76303631198164	21	ENST00000581484.5|ENST00000306729.11|ENST00000306739.8|ENST00000344865.10|ENST00000581647.5|ENST00000580534.5|ENST00000583503.5|ENST00000579684.5|ENST00000582019.5|ENST00000584454.5|ENST00000582355.6|ENST00000577733.5|ENST00000578236.5|ENST00000581608.5|ENST00000585274.1|ENST00000583744.1|ENST00000578361.5|ENST00000583142.5|ENST00000583693.5|ENST00000582404.5|ENST00000585140.1	-0.0758343560536223	4.73281671129152	-4.4774549540772	1.04204074081425e-05	0.00080353959987554	3.01268713378618	0.0379615450357022
ENSG00000135698.9	2190	ENSG00000135698.9	ENSG00000135698	protein_coding	MPHOSPH6	10200	InGen	7.06570407044287	8	ENST00000563100.5|ENST00000258169.8|ENST00000563504.5|ENST00000568016.1|ENST00000569599.5|ENST00000566748.1|ENST00000569021.1|ENST00000567729.1	0.107134305205616	4.25876794562863	4.47678585665481	1.04512226957931e-05	0.00080353959987554	3.04767994588801	0.0419851094659972
ENSG00000130479.10	5040	ENSG00000130479.10	ENSG00000130479	protein_coding	MAP1S	55201	InGen	11.9753591938692	21	ENST00000594625.5|ENST00000324096.8|ENST00000600608.5|ENST00000600186.5|ENST00000594212.5|ENST00000597735.5|ENST00000601544.5|ENST00000597681.1|ENST00000594340.5|ENST00000597067.5|ENST00000599494.5|ENST00000544059.2|ENST00000594365.5|ENST00000593593.5|ENST00000596637.5|ENST00000595338.5|ENST00000598769.5|ENST00000598916.1|ENST00000597000.1|ENST00000598756.1|ENST00000601097.1	-0.129611953890365	6.13670530191426	-4.47281442269446	1.06359342022241e-05	0.000814978458245423	2.92356657312882	0.0351574403504494
